individual	week	kit	KO	Abundance	module_id	group
90	4	qiagen	K03331	0.000499565589733456	M00014	WT
83	4	qiagen	K12447	5.44610656609988e-05	M00014	DNR
90	12	qiagen	K02194	0.00901687314769029	M00259	WT
90	12	qiagen	K02195	0.0233614337721469	M00259	WT
90	8	qiagen	K01902	0.0175624554962525	M00009	WT
90	8	qiagen	K01903	0.0124619707035485	M00009	WT
90	8	qiagen	K01899	0.000813398537175892	M00009	WT
90	8	qiagen	K01900	0.00302702174152415	M00009	WT
90	12	qiagen	K02193	0.017821206758239	M00259	WT
90	6	qiagen	K01647	0.165990694553587	M00009	WT
90	10	qiagen	K01899	0.000751656356408142	M00009	WT
90	10	qiagen	K01900	0.00243168475601741	M00009	WT
90	10	qiagen	K01902	0.00943442536343892	M00009	WT
90	10	qiagen	K01903	0.0140481034314273	M00009	WT
90	13	mobio	K02195	0.032706468896294	M00259	WT
90	13	mobio	K02194	0.0238846601625818	M00259	WT
90	13	mobio	K02193	0.0470519677706179	M00259	WT
90	6	qiagen	K01679	0.0438957975071331	M00009	WT
90	6	qiagen	K01681	0.211496908592227	M00009	WT
90	6	qiagen	K01682	0.0115120090302108	M00009	WT
90	6	qiagen	K01676	0.563093635207611	M00009	WT
90	6	qiagen	K01677	0.105739203317001	M00009	WT
90	6	qiagen	K01678	0.12140656618996	M00009	WT
90	8	qiagen	K02195	0.0311912899363841	M00259	WT
90	8	qiagen	K02193	0.0273570867794881	M00259	WT
90	8	qiagen	K02194	0.018997077353904	M00259	WT
90	10	qiagen	K02194	0.011538598540885	M00259	WT
90	10	qiagen	K02195	0.0250724207756286	M00259	WT
90	6	qiagen	K01899	0.00357442774807122	M00009	WT
90	6	qiagen	K01900	0.0065446415885341	M00009	WT
90	6	qiagen	K01902	0.0261517919288311	M00009	WT
90	6	qiagen	K01903	0.0187653951815555	M00009	WT
90	10	qiagen	K02193	0.0292337345904521	M00259	WT
90	12	qiagen	K01681	0.154009857798385	M00009	WT
90	12	qiagen	K01682	0.0235235415754268	M00009	WT
90	12	qiagen	K01678	0.0759169165371848	M00009	WT
90	12	qiagen	K01679	0.0159043308169785	M00009	WT
90	12	qiagen	K01676	0.596688226234348	M00009	WT
90	12	qiagen	K01677	0.0853321680677642	M00009	WT
90	13	mobio	K01676	0.304335228237248	M00009	WT
90	13	mobio	K01677	0.391214400808336	M00009	WT
90	13	mobio	K01678	0.391260725895877	M00009	WT
90	13	mobio	K01679	0.0899278962575811	M00009	WT
90	13	mobio	K01681	0.403172055985267	M00009	WT
90	13	mobio	K01682	0.0403495476157442	M00009	WT
75	13	mobio	K16190	0.00045887319376245	M00014	WT
90	6	qiagen	K01197	0.165920287639204	M00076	WT
90	6	qiagen	K01195	0.201124629223517	M00076	WT
90	12	qiagen	K01647	0.123969432549151	M00009	WT
90	5	mobio	K02193	0.0580345037297979	M00259	WT
90	5	mobio	K02195	0.0459379704158035	M00259	WT
90	5	mobio	K02194	0.0429939851546946	M00259	WT
75	10	qiagen	K16190	9.38607193326737e-05	M00014	WT
90	6	qiagen	K01135	0.00509090566596043	M00076	WT
90	6	qiagen	K01136	0.0150631613644989	M00076	WT
90	13	mobio	K01647	0.408250375869874	M00009	WT
90	4	qiagen	K02193	0.0233525329845954	M00259	WT
90	4	qiagen	K02194	0.0231536519936886	M00259	WT
90	4	qiagen	K02195	0.0258252894559366	M00259	WT
90	8	qiagen	K01195	0.19568989845053	M00076	WT
90	8	qiagen	K01197	0.189595991431544	M00076	WT
90	8	qiagen	K01217	6.66429086525625e-05	M00076	WT
90	8	qiagen	K01676	0.624911751242108	M00009	WT
90	8	qiagen	K01677	0.122547609556838	M00009	WT
90	8	qiagen	K01678	0.109395567028636	M00009	WT
90	8	qiagen	K01679	0.0360180490330292	M00009	WT
90	8	qiagen	K01681	0.181373685638751	M00009	WT
90	8	qiagen	K01682	0.0311058947177656	M00009	WT
90	12	qiagen	K01900	0.000860307695199406	M00009	WT
90	12	qiagen	K01902	0.00732266256070853	M00009	WT
90	12	qiagen	K01903	0.00875625245461748	M00009	WT
90	12	qiagen	K01899	0.00111436007945817	M00009	WT
90	8	qiagen	K01647	0.150865789940825	M00009	WT
90	10	qiagen	K01678	0.343691791048916	M00009	WT
90	10	qiagen	K01679	0.0700399222648463	M00009	WT
90	10	qiagen	K01676	0.335892830055468	M00009	WT
90	10	qiagen	K01677	0.360595303247755	M00009	WT
90	13	mobio	K01902	0.0162537770713633	M00009	WT
90	13	mobio	K01900	0.022190400675749	M00009	WT
90	13	mobio	K01903	0.0172007993014603	M00009	WT
90	13	mobio	K01899	0.0101701231202488	M00009	WT
90	10	qiagen	K01681	0.42903518695141	M00009	WT
90	10	qiagen	K01682	0.0052425477161678	M00009	WT
90	10	qiagen	K01647	0.337859711015358	M00009	WT
90	13	mobio	K01195	0.160120517930017	M00076	WT
90	8	qiagen	K00854	0.582776518240804	M00014	WT
90	13	mobio	K01197	0.0875050044368305	M00076	WT
90	12	qiagen	K01135	0.006596941035944	M00076	WT
90	12	qiagen	K01136	0.0182498952293909	M00076	WT
75	5	mobio	K16190	0.000175777952833198	M00014	WT
90	5	mobio	K01647	0.397773474084581	M00009	WT
90	13	mobio	K01135	0.00306234590910291	M00076	WT
90	13	mobio	K01136	0.00906525662276812	M00076	WT
90	6	qiagen	K00658	0.0583824389077011	M00009	WT
90	4	qiagen	K01647	0.21853770830389	M00009	WT
90	10	qiagen	K00854	0.796285925485198	M00014	WT
90	5	mobio	K01679	0.0956545576921729	M00009	WT
90	5	mobio	K01678	0.414374547057926	M00009	WT
90	5	mobio	K01682	0.0707994559871815	M00009	WT
90	5	mobio	K01681	0.375877789456385	M00009	WT
90	5	mobio	K01677	0.427253933162374	M00009	WT
90	5	mobio	K01676	0.254291053912745	M00009	WT
84	6	qiagen	K05351	0.00311496603182046	M00014	WT
90	8	qiagen	K00658	0.0566818702725953	M00009	WT
90	4	qiagen	K01678	0.292049532866447	M00009	WT
90	4	qiagen	K01679	0.0428224563943217	M00009	WT
90	4	qiagen	K01681	0.236609756318899	M00009	WT
90	4	qiagen	K01682	0.0524275168510033	M00009	WT
90	4	qiagen	K01676	0.4055079372746	M00009	WT
90	4	qiagen	K01677	0.233248809330715	M00009	WT
90	8	qiagen	K01135	0.00515446912132622	M00076	WT
90	8	qiagen	K01136	0.0216157721293192	M00076	WT
90	10	qiagen	K01195	0.19629150313074	M00076	WT
90	10	qiagen	K01197	0.0847935857852567	M00076	WT
90	10	qiagen	K01217	0.000161222054311267	M00076	WT
90	5	mobio	K01903	0.0261419850954264	M00009	WT
90	5	mobio	K01899	0.0109987746113794	M00009	WT
90	5	mobio	K01902	0.022516644640691	M00009	WT
90	5	mobio	K01900	0.0317108264553979	M00009	WT
90	6	qiagen	K00854	0.586946760524683	M00014	WT
90	10	qiagen	K01136	0.0118712952103566	M00076	WT
90	10	qiagen	K01135	0.00291997673236131	M00076	WT
90	4	qiagen	K01903	0.0161016256345699	M00009	WT
90	4	qiagen	K01899	0.0125419781115847	M00009	WT
90	4	qiagen	K01900	0.0170551394791329	M00009	WT
90	4	qiagen	K01902	0.0140625531335662	M00009	WT
90	12	qiagen	K01195	0.206330250469196	M00076	WT
90	12	qiagen	K01197	0.184376804831466	M00076	WT
90	12	qiagen	K01217	0.000213012757729273	M00076	WT
90	13	mobio	K00658	0.0890598462704737	M00009	WT
90	6	qiagen	K00164	0.0125519567203257	M00009	WT
90	8	qiagen	K00239	0.682520241466927	M00009	WT
90	8	qiagen	K00240	0.630248462197133	M00009	WT
90	8	qiagen	K00241	0.558918316018316	M00009	WT
90	8	qiagen	K00242	0.0006289111428602	M00009	WT
90	8	qiagen	K00244	0.270982243220222	M00009	WT
90	8	qiagen	K00245	0.0427126044959166	M00009	WT
90	10	qiagen	K00382	0.258931863380872	M00009	WT
90	8	qiagen	K00246	0.0262791210903454	M00009	WT
90	8	qiagen	K00247	0.000481937418504407	M00009	WT
90	5	mobio	K01136	0.0118216088710491	M00076	WT
90	5	mobio	K01135	0.00199006924864096	M00076	WT
90	6	qiagen	K00012	1.14395619344181	M00014	WT
90	8	qiagen	K00164	0.0125628472535008	M00009	WT
90	6	qiagen	K00025	0.00811295090055551	M00009	WT
90	6	qiagen	K00024	0.906909248269018	M00009	WT
90	6	qiagen	K00030	0.00844768267652453	M00009	WT
90	6	qiagen	K00031	0.197100392602795	M00009	WT
90	5	mobio	K01217	0.000129406102182229	M00076	WT
90	4	qiagen	K01136	0.0103548741610057	M00076	WT
90	4	qiagen	K01135	0.00283710461625939	M00076	WT
90	10	qiagen	K00239	0.45107796937325	M00009	WT
90	5	mobio	K01195	0.172249046097273	M00076	WT
90	10	qiagen	K00240	0.383138433238076	M00009	WT
90	5	mobio	K01197	0.0805550602696502	M00076	WT
90	10	qiagen	K00247	0.000626681650493559	M00009	WT
90	10	qiagen	K00245	0.0125806566905619	M00009	WT
90	10	qiagen	K00246	0.00969848219381686	M00009	WT
90	12	qiagen	K00382	0.360768981795258	M00009	WT
90	10	qiagen	K00244	0.173460978723018	M00009	WT
90	10	qiagen	K00241	0.328432615823294	M00009	WT
90	10	qiagen	K00242	0.00165495237738815	M00009	WT
90	12	qiagen	K00854	0.534983515732379	M00014	WT
90	4	qiagen	K01195	0.176554214517643	M00076	WT
90	4	qiagen	K01197	0.0687889842504177	M00076	WT
84	12	qiagen	K05351	0.00285226759522623	M00014	WT
90	13	mobio	K00854	0.711618416898454	M00014	WT
90	10	qiagen	K00658	0.0655449684856892	M00009	WT
90	6	qiagen	K00382	0.358600985350368	M00009	WT
84	13	mobio	K05351	0.00387898472186027	M00014	WT
90	12	qiagen	K00658	0.0503682972758819	M00009	WT
90	6	qiagen	K00239	0.706556259388468	M00009	WT
90	6	qiagen	K00242	0.00109666522636437	M00009	WT
90	8	qiagen	K00382	0.363915819484332	M00009	WT
90	6	qiagen	K00240	0.63436385812699	M00009	WT
90	6	qiagen	K00241	0.568376120593707	M00009	WT
90	6	qiagen	K00246	0.0141461230087198	M00009	WT
90	6	qiagen	K00247	0.00052026618967322	M00009	WT
90	6	qiagen	K00244	0.310236616134372	M00009	WT
90	6	qiagen	K00245	0.0174147923445175	M00009	WT
90	4	qiagen	K00382	0.226812582370529	M00009	WT
90	12	qiagen	K00012	1.15517630264271	M00014	WT
90	12	qiagen	K00030	0.0052844488590977	M00009	WT
90	12	qiagen	K00031	0.164446319681744	M00009	WT
90	12	qiagen	K00024	0.980163280426796	M00009	WT
90	12	qiagen	K00025	0.00186515822539571	M00009	WT
90	12	qiagen	K00026	0.000473858033359068	M00009	WT
90	13	mobio	K00012	0.816872346022288	M00014	WT
90	13	mobio	K00031	0.39500687733538	M00009	WT
90	13	mobio	K00030	0.0357570967650098	M00009	WT
90	13	mobio	K00025	0.0254313306995036	M00009	WT
90	13	mobio	K00024	0.493225382024142	M00009	WT
90	13	mobio	K00026	0.00019782141668948	M00009	WT
84	6	qiagen	K04057	0.000140104946425726	M00332	WT
84	6	qiagen	K04059	0.000985858261104098	M00332	WT
84	6	qiagen	K04058	0.000545257113560878	M00332	WT
90	5	mobio	K00658	0.108761869945772	M00009	WT
90	4	qiagen	K00658	0.070532843111222	M00009	WT
90	8	qiagen	K00012	1.20818445760659	M00014	WT
90	10	qiagen	K00164	0.00632946717065601	M00009	WT
90	8	qiagen	K00024	0.999335676388929	M00009	WT
90	8	qiagen	K00025	0.000954641098261657	M00009	WT
90	8	qiagen	K00026	0.000674552364115037	M00009	WT
90	13	mobio	K00382	0.314206437943192	M00009	WT
90	8	qiagen	K00030	0.00731010440901844	M00009	WT
90	8	qiagen	K00031	0.196720204121524	M00009	WT
90	12	qiagen	K00239	0.71953545483321	M00009	WT
90	12	qiagen	K00240	0.635808701947866	M00009	WT
90	12	qiagen	K00245	0.029256182123853	M00009	WT
90	12	qiagen	K00246	0.0175794497610122	M00009	WT
90	12	qiagen	K00241	0.581927297474678	M00009	WT
90	12	qiagen	K00242	0.0016764212023592	M00009	WT
90	12	qiagen	K00244	0.149908996620034	M00009	WT
90	10	qiagen	K00012	0.819332057160422	M00014	WT
90	5	mobio	K00854	0.594453221386735	M00014	WT
90	12	qiagen	K00164	0.00643865267432814	M00009	WT
90	13	mobio	K00240	0.323745351338922	M00009	WT
90	13	mobio	K00239	0.37186096980791	M00009	WT
90	13	mobio	K00246	0.0366607915344915	M00009	WT
90	10	qiagen	K00030	0.0285020149773381	M00009	WT
90	13	mobio	K00245	0.0457704440878169	M00009	WT
90	10	qiagen	K00031	0.3628470017016	M00009	WT
90	13	mobio	K00247	0.000773403504797288	M00009	WT
90	13	mobio	K00242	0.00740382208097365	M00009	WT
90	10	qiagen	K00026	0.00029558544489756	M00009	WT
90	13	mobio	K00241	0.254455492492251	M00009	WT
90	13	mobio	K00244	0.208816653174388	M00009	WT
90	10	qiagen	K00024	0.538470992945819	M00009	WT
90	10	qiagen	K00025	0.00398614934453393	M00009	WT
90	4	qiagen	K00854	0.620522702748862	M00014	WT
90	13	mobio	K00164	0.00599366398429697	M00009	WT
84	5	mobio	K05351	0.0114889632825503	M00014	WT
75	8	qiagen	K13247	0.00025296231031546	M00014	WT
75	13	mobio	K13247	0.000395412873545835	M00014	WT
90	5	mobio	K00031	0.42106244710098	M00009	WT
90	5	mobio	K00030	0.0486410680846792	M00009	WT
90	5	mobio	K00026	0.00085628785384776	M00009	WT
90	5	mobio	K00025	0.0436961137080258	M00009	WT
90	5	mobio	K00024	0.462043093497862	M00009	WT
90	5	mobio	K00012	0.907454414357226	M00014	WT
90	4	qiagen	K00030	0.0215835225601362	M00009	WT
90	4	qiagen	K00031	0.217180072905933	M00009	WT
75	6	qiagen	K13247	0.000262047190368401	M00014	WT
90	4	qiagen	K00026	0.000548188984226577	M00009	WT
90	4	qiagen	K00024	0.675926267716347	M00009	WT
90	4	qiagen	K00025	0.0312599266571138	M00009	WT
90	4	qiagen	K00012	0.872986407039894	M00014	WT
90	5	mobio	K00164	0.024454622644282	M00009	WT
84	12	qiagen	K04058	0.000215626271393029	M00332	WT
84	12	qiagen	K04059	0.000362644437939549	M00332	WT
75	12	qiagen	K13247	0.000385395742694407	M00014	WT
90	5	mobio	K00247	0.00185909729878288	M00009	WT
90	5	mobio	K00244	0.543839579195885	M00009	WT
90	5	mobio	K00246	0.0662143840960078	M00009	WT
90	5	mobio	K00245	0.0834419652830408	M00009	WT
90	5	mobio	K00240	0.304773011582895	M00009	WT
90	5	mobio	K00239	0.33007237627445	M00009	WT
90	5	mobio	K00242	0.00854412720889787	M00009	WT
90	5	mobio	K00241	0.218704253050311	M00009	WT
90	4	qiagen	K00164	0.0119677714665918	M00009	WT
84	13	mobio	K04057	0.000206270186604699	M00332	WT
90	4	qiagen	K00244	0.256318655080684	M00009	WT
90	4	qiagen	K00245	0.0527650264284516	M00009	WT
90	4	qiagen	K00246	0.0463207005757458	M00009	WT
90	4	qiagen	K00239	0.548842930981552	M00009	WT
90	4	qiagen	K00240	0.503862146080513	M00009	WT
90	4	qiagen	K00241	0.438076825946462	M00009	WT
90	4	qiagen	K00242	0.00228160953800062	M00009	WT
75	10	qiagen	K13247	0.000469934593095857	M00014	WT
90	5	mobio	K00382	0.275770130800355	M00009	WT
84	12	qiagen	K03219	0.000223463509936407	M00332	WT
84	12	qiagen	K03226	0.000262178497354815	M00332	WT
84	12	qiagen	K03229	0.000378018568933495	M00332	WT
84	12	qiagen	K03228	0.00129888626268259	M00332	WT
84	12	qiagen	K03223	0.00102122261293161	M00332	WT
84	12	qiagen	K03222	0.00214201006883806	M00332	WT
84	12	qiagen	K03225	0.0015799275893074	M00332	WT
84	12	qiagen	K03224	0.000531117261924448	M00332	WT
84	12	qiagen	K03230	0.00156181836917317	M00332	WT
84	13	mobio	K03219	0.00040152596090537	M00332	WT
84	13	mobio	K03221	0.000653741249670698	M00332	WT
84	13	mobio	K03228	0.000374787586402763	M00332	WT
84	13	mobio	K03229	0.00107938620286761	M00332	WT
84	13	mobio	K03222	0.00221468244573245	M00332	WT
84	13	mobio	K03223	0.00251568450512172	M00332	WT
84	13	mobio	K03224	0.00107528406025884	M00332	WT
84	13	mobio	K03225	0.00504251149448231	M00332	WT
84	13	mobio	K03230	0.00146375833499291	M00332	WT
84	12	qiagen	K03331	0.0031742245741559	M00014	WT
84	13	mobio	K03331	0.00247433064516673	M00014	WT
75	8	qiagen	K12447	6.46203359030626e-05	M00014	WT
75	13	mobio	K12447	7.58715822658333e-05	M00014	WT
84	5	mobio	K04057	0.00568686178841354	M00332	WT
84	5	mobio	K04058	0.00136176399252521	M00332	WT
84	5	mobio	K04059	0.00133592555011311	M00332	WT
84	5	mobio	K04056	0.00111536641309701	M00332	WT
75	4	qiagen	K13247	0.000195803545321651	M00014	WT
84	6	qiagen	K03219	0.000871779365671542	M00332	WT
84	6	qiagen	K03224	0.00277603476176291	M00332	WT
84	6	qiagen	K03223	0.00291353720036416	M00332	WT
84	6	qiagen	K03222	0.00179066444258371	M00332	WT
84	6	qiagen	K03228	0.0008682368785288	M00332	WT
84	6	qiagen	K03226	0.00088164330603368	M00332	WT
84	6	qiagen	K03225	0.00787191085846159	M00332	WT
84	6	qiagen	K03230	0.00332791745369243	M00332	WT
84	6	qiagen	K03229	0.00159115913891992	M00332	WT
75	12	qiagen	K12447	0.000207980691986887	M00014	WT
84	6	qiagen	K03331	0.00370313265671209	M00014	WT
84	5	mobio	K03228	0.0190930756616763	M00332	WT
84	5	mobio	K03229	0.00553036508338087	M00332	WT
84	5	mobio	K03230	0.00406641971484461	M00332	WT
84	5	mobio	K03224	0.0045212238135867	M00332	WT
84	5	mobio	K03225	0.987218350466215	M00332	WT
84	5	mobio	K03226	0.000835395243142824	M00332	WT
84	5	mobio	K03227	0.00394996506677537	M00332	WT
84	5	mobio	K03221	0.00221745465460952	M00332	WT
84	5	mobio	K03222	0.00163145010971543	M00332	WT
84	5	mobio	K03223	0.0110159501357276	M00332	WT
84	5	mobio	K03219	0.000750660682090977	M00332	WT
75	10	qiagen	K12447	6.81747604638327e-05	M00014	WT
84	5	mobio	K03331	0.00515586471879295	M00014	WT
84	12	qiagen	K02193	0.0224425716497189	M00259	WT
84	13	mobio	K02193	0.0228521749271606	M00259	WT
84	12	qiagen	K02195	0.0214899090886577	M00259	WT
84	12	qiagen	K02194	0.0136870452784328	M00259	WT
84	6	qiagen	K01903	0.0179843537523142	M00009	WT
84	6	qiagen	K01902	0.0168658621803396	M00009	WT
84	6	qiagen	K01900	0.00394939256118074	M00009	WT
84	6	qiagen	K01899	0.00218588082152424	M00009	WT
84	13	mobio	K02194	0.010538480895573	M00259	WT
84	13	mobio	K02195	0.0228028551836887	M00259	WT
84	6	qiagen	K02195	0.0278604032143453	M00259	WT
84	6	qiagen	K02194	0.0186700864048355	M00259	WT
84	6	qiagen	K02193	0.0211309396041359	M00259	WT
84	13	mobio	K01647	0.284196170953395	M00009	WT
84	13	mobio	K01676	0.458242059976928	M00009	WT
84	13	mobio	K01677	0.199054898536231	M00009	WT
84	13	mobio	K01678	0.190745084306185	M00009	WT
84	13	mobio	K01679	0.0515765321816987	M00009	WT
84	13	mobio	K01681	0.252850156322759	M00009	WT
84	13	mobio	K01682	0.0281669720764138	M00009	WT
84	6	qiagen	K01197	0.11171729881352	M00076	WT
84	6	qiagen	K01195	0.169338121361806	M00076	WT
84	6	qiagen	K01217	0.000272396347762325	M00076	WT
84	12	qiagen	K01647	0.191384335427888	M00009	WT
84	12	qiagen	K01677	0.142765559635361	M00009	WT
84	12	qiagen	K01676	0.539613098868553	M00009	WT
84	12	qiagen	K01679	0.0362385563506606	M00009	WT
84	12	qiagen	K01678	0.148865788239198	M00009	WT
84	12	qiagen	K01682	0.0276861417206788	M00009	WT
84	12	qiagen	K01681	0.219209000164874	M00009	WT
84	5	mobio	K02193	0.0580663711782685	M00259	WT
84	5	mobio	K02194	0.0338918886145581	M00259	WT
84	5	mobio	K02195	0.0427643838945601	M00259	WT
84	6	qiagen	K01136	0.0152983374056383	M00076	WT
84	6	qiagen	K01135	0.00422853819863454	M00076	WT
84	6	qiagen	K01647	0.206883920687257	M00009	WT
84	6	qiagen	K01678	0.190512049657134	M00009	WT
84	6	qiagen	K01677	0.187316850404762	M00009	WT
84	6	qiagen	K01676	0.48259690090286	M00009	WT
84	6	qiagen	K01682	0.024605160986932	M00009	WT
84	6	qiagen	K01681	0.238696223929629	M00009	WT
84	6	qiagen	K01679	0.0389042553000344	M00009	WT
84	13	mobio	K01899	0.000544233314297006	M00009	WT
84	13	mobio	K01900	0.00168557188922578	M00009	WT
84	13	mobio	K01902	0.0149526118788557	M00009	WT
84	13	mobio	K01903	0.0131704953734955	M00009	WT
84	12	qiagen	K01899	0.000884795174406025	M00009	WT
84	12	qiagen	K01902	0.0120424729097163	M00009	WT
84	12	qiagen	K01900	0.00108381685940164	M00009	WT
84	12	qiagen	K01903	0.0125129811081129	M00009	WT
84	12	qiagen	K01195	0.198315940223472	M00076	WT
84	12	qiagen	K01197	0.177873214017718	M00076	WT
84	5	mobio	K01676	0.25316710860587	M00009	WT
84	5	mobio	K01677	0.345003508131066	M00009	WT
84	5	mobio	K01678	0.297236795059127	M00009	WT
84	5	mobio	K01679	0.113063780161498	M00009	WT
84	5	mobio	K01681	0.364471412589612	M00009	WT
84	5	mobio	K01682	0.021390732467425	M00009	WT
84	13	mobio	K01135	0.00473028251828204	M00076	WT
84	13	mobio	K01136	0.0152371852279863	M00076	WT
84	12	qiagen	K01217	0.000523429114883446	M00076	WT
84	5	mobio	K01647	0.343411472783619	M00009	WT
84	12	qiagen	K01135	0.00487570334427678	M00076	WT
84	12	qiagen	K01136	0.0204210193911156	M00076	WT
83	8	qiagen	K05351	0.00821214104929715	M00014	DNR
84	6	qiagen	K00658	0.0586562817834577	M00009	WT
83	6	qiagen	K05351	0.00441989916976979	M00014	DNR
84	5	mobio	K01899	0.0251343018951354	M00009	WT
84	5	mobio	K01900	0.0939942485959595	M00009	WT
84	5	mobio	K01902	0.0284244761334459	M00009	WT
84	5	mobio	K01903	0.033798627169955	M00009	WT
84	13	mobio	K01195	0.190330276479034	M00076	WT
84	13	mobio	K01197	0.147040513761401	M00076	WT
84	6	qiagen	K00854	0.642772379058312	M00014	WT
84	13	mobio	K01217	0.000334686993967536	M00076	WT
84	12	qiagen	K00658	0.0570296058841315	M00009	WT
84	6	qiagen	K00239	0.570257029868562	M00009	WT
84	6	qiagen	K00247	0.0027010845408047	M00009	WT
84	6	qiagen	K00246	0.0234585252045897	M00009	WT
84	6	qiagen	K00245	0.0266473494885796	M00009	WT
84	6	qiagen	K00244	0.267722025448483	M00009	WT
84	6	qiagen	K00242	0.0031480682893839	M00009	WT
84	6	qiagen	K00241	0.471420850394216	M00009	WT
84	6	qiagen	K00240	0.547078693246557	M00009	WT
84	6	qiagen	K00164	0.0118955310744163	M00009	WT
84	5	mobio	K01136	0.012030799681614	M00076	WT
84	5	mobio	K01135	0.00192725725456752	M00076	WT
84	6	qiagen	K00012	1.15980321631442	M00014	WT
84	13	mobio	K00382	0.314323436504446	M00009	WT
84	6	qiagen	K00030	0.0053378317032812	M00009	WT
84	6	qiagen	K00026	0.000136406226856908	M00009	WT
84	6	qiagen	K00025	0.00472186270983234	M00009	WT
84	6	qiagen	K00024	0.784962497219222	M00009	WT
84	6	qiagen	K00031	0.212325206280619	M00009	WT
84	13	mobio	K00854	0.573778292705352	M00014	WT
83	13	mobio	K05351	0.012269470842661	M00014	DNR
84	12	qiagen	K00854	0.567271495536019	M00014	WT
83	12	qiagen	K05351	0.00481304785388626	M00014	DNR
84	5	mobio	K01217	0.000307514937950566	M00076	WT
84	6	qiagen	K00382	0.272009566541878	M00009	WT
84	5	mobio	K01195	0.257155531610796	M00076	WT
84	5	mobio	K01197	0.0976103708813256	M00076	WT
84	13	mobio	K00658	0.0530081502224584	M00009	WT
83	10	qiagen	K05351	0.0136918092749169	M00014	DNR
84	13	mobio	K00012	1.00325321976018	M00014	WT
84	13	mobio	K00024	0.742660841045334	M00009	WT
84	13	mobio	K00025	0.0010724869056738	M00009	WT
84	13	mobio	K00026	0.000408659674936956	M00009	WT
84	13	mobio	K00030	0.0170857247306795	M00009	WT
84	13	mobio	K00031	0.25069630369857	M00009	WT
83	8	qiagen	K04057	0.000423268518882581	M00332	DNR
84	12	qiagen	K00012	1.1223781153755	M00014	WT
83	8	qiagen	K04058	0.00064216446382876	M00332	DNR
84	12	qiagen	K00025	0.00145869681316507	M00009	WT
84	12	qiagen	K00024	0.946840183006353	M00009	WT
84	12	qiagen	K00026	0.000110293220558612	M00009	WT
84	12	qiagen	K00031	0.227466114567812	M00009	WT
84	12	qiagen	K00030	0.0134313430402328	M00009	WT
83	4	qiagen	K05351	0.00840795490221629	M00014	DNR
84	5	mobio	K00382	0.3410090667575	M00009	WT
83	5	mobio	K05351	0.00543158095484505	M00014	DNR
83	6	qiagen	K04057	0.000561347886554839	M00332	DNR
83	6	qiagen	K04058	0.000629457910439854	M00332	DNR
83	6	qiagen	K04059	0.00148123638413115	M00332	DNR
84	12	qiagen	K00382	0.376696343494221	M00009	WT
84	13	mobio	K00239	0.533712842904606	M00009	WT
84	13	mobio	K00240	0.475908304578218	M00009	WT
84	13	mobio	K00241	0.430508384251977	M00009	WT
84	13	mobio	K00242	0.000254147050284717	M00009	WT
84	13	mobio	K00244	0.270875872029734	M00009	WT
84	13	mobio	K00245	0.0339322134289992	M00009	WT
84	13	mobio	K00246	0.0310095950939188	M00009	WT
84	13	mobio	K00247	0.000476455487048136	M00009	WT
84	5	mobio	K00854	0.694483709844819	M00014	WT
84	13	mobio	K00164	0.00923548416619443	M00009	WT
84	12	qiagen	K00240	0.58259543605687	M00009	WT
84	12	qiagen	K00239	0.657204997197088	M00009	WT
84	12	qiagen	K00242	0.00131534374985371	M00009	WT
84	12	qiagen	K00241	0.524291050348013	M00009	WT
84	12	qiagen	K00244	0.24531363399664	M00009	WT
84	12	qiagen	K00246	0.0270759291122517	M00009	WT
84	12	qiagen	K00245	0.039152407177765	M00009	WT
84	12	qiagen	K00247	0.000445909885264882	M00009	WT
84	5	mobio	K00658	0.197886980372483	M00009	WT
84	12	qiagen	K00164	0.0107248421493201	M00009	WT
84	5	mobio	K00026	0.00150962348768382	M00009	WT
84	5	mobio	K00030	0.0539276263620753	M00009	WT
84	5	mobio	K00031	0.326716398759524	M00009	WT
84	5	mobio	K00024	0.475969816687044	M00009	WT
84	5	mobio	K00025	0.0880988506971613	M00009	WT
84	5	mobio	K00012	0.934849960898688	M00014	WT
83	8	qiagen	K03331	0.00370672306849581	M00014	DNR
73	12	qiagen	K13247	0.000295157039509146	M00014	DNR
83	13	mobio	K04058	0.000747195520275423	M00332	DNR
83	13	mobio	K04056	0.000713746215181078	M00332	DNR
84	5	mobio	K00244	0.387246392468186	M00009	WT
84	5	mobio	K00245	0.0230174599815454	M00009	WT
84	5	mobio	K00246	0.0228961236379856	M00009	WT
83	13	mobio	K04059	0.000947406799286557	M00332	DNR
84	5	mobio	K00239	0.361615781556903	M00009	WT
84	5	mobio	K00240	0.330090327514753	M00009	WT
84	5	mobio	K00241	0.245026969185259	M00009	WT
84	5	mobio	K00242	0.0128220208435587	M00009	WT
73	10	qiagen	K13247	0.000255347806684565	M00014	DNR
83	12	qiagen	K04058	0.00100215691624154	M00332	DNR
83	12	qiagen	K04056	0.000353199463116128	M00332	DNR
83	12	qiagen	K04059	0.000474792720910205	M00332	DNR
73	8	qiagen	K13247	0.000387382814093659	M00014	DNR
83	10	qiagen	K04056	0.00133881075755502	M00332	DNR
83	10	qiagen	K04057	0.000339325996354409	M00332	DNR
83	10	qiagen	K04058	0.000376748129218997	M00332	DNR
83	10	qiagen	K04059	0.000591237801610492	M00332	DNR
